pair_id,gsd_ref_m,displacement_m,displacement_px,direction_deg,contradicted,verdict,verified,weak,no_evidence
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,58.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,2.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,149.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,182.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,10.0,10.741,43.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,57.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,188.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,107.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,138.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,82.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,132.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,336.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,20.0,21.482,201.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,239.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,106.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,313.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,276.2,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,132.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,60.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,52.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,50.0,53.706,13.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,241.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,283.1,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,270.5,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,217.5,True,contradicted,0,49,15
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,212.3,True,contradicted,0,49,15
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,294.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,14.6,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,100.0,107.411,100.6,True,contradicted,0,56,8
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,13.8,True,contradicted,0,48,16
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,49.0,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,41.4,True,contradicted,0,42,22
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,102.0,True,contradicted,0,48,16
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,13.1,True,contradicted,0,48,16
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,102.9,True,contradicted,0,48,16
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,8.8,True,contradicted,0,48,16
site_ohrc_m1153871873le_w06_t,0.931,200.0,214.823,113.6,True,contradicted,0,42,22
site_ohrc_m1153871873le_w07,0.931,0.0,0.0,328.2,False,agrees,59,5,0
site_ohrc_m1153871873le_w07,0.931,0.0,0.0,301.9,False,agrees,59,5,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,66.5,False,agrees,54,10,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,127.5,False,agrees,55,9,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,308.8,False,agrees,57,7,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,63.9,False,agrees,54,10,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,33.1,False,agrees,53,11,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,136.6,False,agrees,54,10,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,135.6,False,agrees,54,10,0
site_ohrc_m1153871873le_w07,0.931,1.0,1.074,130.5,False,agrees,55,9,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,207.4,False,unconfirmed,22,42,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,303.3,False,unconfirmed,23,41,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,250.9,False,unconfirmed,26,38,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,280.3,False,unconfirmed,31,33,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,60.2,False,unconfirmed,21,43,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,339.9,False,unconfirmed,27,37,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,243.0,False,unconfirmed,20,44,0
site_ohrc_m1153871873le_w07,0.931,2.0,2.148,78.7,False,agrees,34,30,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,245.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,110.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,212.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,21.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,248.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,40.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,240.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,3.0,3.222,268.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,309.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,165.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,129.1,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,316.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,335.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,72.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,195.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,5.0,5.371,147.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,224.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,35.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,13.0,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,175.3,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,131.7,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,137.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,236.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,10.0,10.741,186.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,179.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,146.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,118.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,86.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,7.5,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,95.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,332.8,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,20.0,21.482,177.6,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,180.2,True,contradicted,0,60,4
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,308.2,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,160.0,True,contradicted,0,61,3
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,24.4,True,contradicted,0,63,1
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,331.4,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,275.2,True,contradicted,0,63,1
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,358.8,True,contradicted,0,60,4
site_ohrc_m1153871873le_w07,0.931,50.0,53.706,288.9,True,contradicted,0,64,0
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,48.2,True,contradicted,0,49,15
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,300.9,True,contradicted,0,51,13
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,129.1,True,contradicted,0,49,15
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,201.3,True,contradicted,0,55,9
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,295.4,True,contradicted,0,56,8
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,243.4,True,contradicted,0,53,11
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,43.9,True,contradicted,0,49,15
site_ohrc_m1153871873le_w07,0.931,100.0,107.411,139.7,True,contradicted,0,49,15
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,232.7,True,contradicted,0,39,25
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,233.6,True,contradicted,0,39,25
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,218.9,True,contradicted,0,40,24
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,261.4,True,contradicted,0,46,18
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,296.9,True,contradicted,0,42,22
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,322.4,True,contradicted,0,42,22
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,216.3,True,contradicted,0,42,22
site_ohrc_m1153871873le_w07,0.931,200.0,214.823,229.3,True,contradicted,0,37,27
site_ohrc_m1153871873le_w08,0.931,0.0,0.0,262.4,False,agrees,55,6,3
site_ohrc_m1153871873le_w08,0.931,0.0,0.0,98.3,False,agrees,55,6,3
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,250.5,False,agrees,52,9,3
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,285.4,False,agrees,54,7,3
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,18.2,False,agrees,56,6,2
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,106.0,False,agrees,56,5,3
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,336.7,False,agrees,51,11,2
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,110.5,False,agrees,53,8,3
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,264.3,False,agrees,54,7,3
site_ohrc_m1153871873le_w08,0.931,1.0,1.074,325.9,False,agrees,50,12,2
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,211.9,False,unconfirmed,18,43,3
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,298.3,False,unconfirmed,16,46,2
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,299.5,False,unconfirmed,18,44,2
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,129.2,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,44.4,False,unconfirmed,21,41,2
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,298.8,False,unconfirmed,18,44,2
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,66.9,False,unconfirmed,21,41,2
site_ohrc_m1153871873le_w08,0.931,2.0,2.148,310.6,False,unconfirmed,18,44,2
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,167.6,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,50.2,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,226.4,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,102.3,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,283.7,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,338.9,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,29.3,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,3.0,3.222,124.5,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,337.0,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,153.1,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,212.2,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,110.5,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,22.1,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,224.5,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,338.1,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,5.0,5.371,350.8,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,115.5,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,145.1,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,79.3,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,229.6,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,288.3,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,270.4,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,342.3,True,contradicted,0,62,2
site_ohrc_m1153871873le_w08,0.931,10.0,10.741,192.8,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,88.7,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,117.4,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,18.3,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,348.7,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,343.5,True,contradicted,0,61,3
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,148.2,True,contradicted,0,59,5
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,133.1,True,contradicted,0,60,4
site_ohrc_m1153871873le_w08,0.931,20.0,21.482,222.3,True,contradicted,0,59,5
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,248.2,True,contradicted,0,59,5
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,350.8,True,contradicted,0,56,8
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,138.4,True,contradicted,0,59,5
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,137.9,True,contradicted,0,58,6
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,344.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,34.0,True,contradicted,0,56,8
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,159.6,True,contradicted,0,58,6
site_ohrc_m1153871873le_w08,0.931,50.0,53.706,54.7,True,contradicted,0,56,8
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,180.4,True,contradicted,0,51,13
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,275.9,True,contradicted,0,55,9
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,279.7,True,contradicted,0,54,10
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,220.1,True,contradicted,0,47,17
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,300.5,True,contradicted,0,49,15
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,93.0,True,contradicted,0,53,11
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,12.0,True,contradicted,0,53,11
site_ohrc_m1153871873le_w08,0.931,100.0,107.411,197.1,True,contradicted,0,52,12
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,26.1,True,contradicted,0,35,29
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,337.7,True,contradicted,0,35,29
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,86.7,True,contradicted,0,38,26
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,23.5,True,contradicted,0,35,29
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,175.2,True,contradicted,0,41,23
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,317.7,True,contradicted,0,36,28
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,326.0,True,contradicted,0,41,23
site_ohrc_m1153871873le_w08,0.931,200.0,214.823,219.5,True,contradicted,0,39,25
site_ohrc_m1363141432re_w01_t,1.245,0.0,0.0,65.1,False,agrees,62,1,1
site_ohrc_m1363141432re_w01_t,1.245,0.0,0.0,250.5,False,agrees,62,1,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,38.5,False,agrees,60,3,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,155.6,False,agrees,63,0,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,334.0,False,agrees,61,2,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,236.9,False,agrees,63,0,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,95.2,False,agrees,60,3,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,166.7,False,agrees,63,0,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,288.7,False,agrees,63,0,1
site_ohrc_m1363141432re_w01_t,1.245,1.0,0.803,327.6,False,agrees,62,1,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,61.3,False,agrees,47,16,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,220.6,False,agrees,44,19,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,191.8,False,agrees,49,14,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,300.5,False,agrees,55,8,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,240.2,False,agrees,45,18,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,154.2,False,agrees,50,13,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,23.0,False,agrees,49,14,1
site_ohrc_m1363141432re_w01_t,1.245,2.0,1.606,72.5,False,agrees,50,13,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,196.2,False,unconfirmed,19,44,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,128.0,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,311.5,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,322.6,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,336.9,False,unconfirmed,19,45,0
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,128.7,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,223.9,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,3.0,2.41,90.3,False,agrees,38,25,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,257.3,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,129.2,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,112.2,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,93.0,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,312.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,158.0,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,301.2,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,5.0,4.016,154.6,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,94.9,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,90.5,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,96.9,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,90.0,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,281.2,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,41.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,349.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,10.0,8.032,115.0,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,181.5,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,127.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,287.0,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,155.8,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,58.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,85.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,189.9,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,20.0,16.064,323.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,274.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,152.3,True,contradicted,0,60,4
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,194.3,True,contradicted,0,55,9
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,108.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,219.3,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,334.4,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,15.7,True,contradicted,0,63,1
site_ohrc_m1363141432re_w01_t,1.245,50.0,40.161,254.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,267.3,True,contradicted,0,55,9
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,147.2,True,contradicted,0,50,14
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,29.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,72.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,131.3,True,contradicted,0,49,15
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,238.4,True,contradicted,0,49,15
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,20.8,True,contradicted,0,56,8
site_ohrc_m1363141432re_w01_t,1.245,100.0,80.321,137.4,True,contradicted,0,49,15
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,290.0,True,contradicted,0,41,23
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,197.7,True,contradicted,0,42,22
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,287.2,True,contradicted,0,41,23
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,94.5,True,contradicted,0,48,16
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,124.3,True,contradicted,0,42,22
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,227.7,True,contradicted,0,36,28
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,55.3,True,contradicted,0,42,22
site_ohrc_m1363141432re_w01_t,1.245,200.0,160.643,257.6,True,contradicted,0,39,25
site_ohrc_m1363141432re_w02_t,1.245,0.0,0.0,256.5,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,0.0,0.0,203.4,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,124.7,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,41.2,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,350.4,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,197.3,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,221.2,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,78.9,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,102.3,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,1.0,0.803,87.3,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,48.4,False,agrees,50,14,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,278.9,False,agrees,64,0,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,108.9,False,agrees,54,10,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,108.6,False,agrees,54,10,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,184.4,False,agrees,61,3,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,127.2,False,agrees,51,13,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,4.8,False,agrees,60,4,0
site_ohrc_m1363141432re_w02_t,1.245,2.0,1.606,1.7,False,agrees,60,4,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,230.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,233.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,324.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,355.6,False,agrees,49,15,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,23.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,266.8,False,agrees,40,24,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,273.4,False,agrees,49,15,0
site_ohrc_m1363141432re_w02_t,1.245,3.0,2.41,130.5,False,unconfirmed,16,48,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,214.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,6.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,48.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,183.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,264.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,222.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,177.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,5.0,4.016,130.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,0.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,283.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,32.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,33.3,True,contradicted,0,64,0
