pair_id,sun_delta_deg,shift_x,shift_y,seed,gsd_mpp,cell_row,cell_col,state,n_inliers,n_raw,local_inlier_ratio,median_inlier_residual_px,area_dx,area_dy,area_ncc,area_agrees,true_error_px,true_error_m,global_contradicted,global_shift_dx,global_shift_dy,global_ncc,method_used,fallback_rmse_gt_px,pair_rmse_gt_px,pair_inlier_ratio
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,3,verified,11,11,1.0,0.0901777600520179,0.0,0.0,0.9941295073833172,True,0.06693725287914276,4.016235172748566,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,4,verified,15,15,1.0,0.05087188108875964,0.0,0.0,0.9936802307858358,True,0.06434949487447739,3.860969692468643,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,5,verified,18,18,1.0,0.08382695591068413,0.0,0.0,0.9880516456273176,True,0.06186772510409355,3.712063506245613,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,6,verified,21,21,1.0,0.058820809188886186,0.0,0.0,0.9929825134230811,True,0.05948315188288689,3.568989112973213,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,0,7,verified,11,11,1.0,0.09438146358709293,0.0,0.0,0.9806160654119778,True,0.05719070881605148,3.431442528963089,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,0,verified,13,13,1.0,0.07306564442203134,0.0,0.0,0.4932772797101692,True,0.08033108711242676,4.8198652267456055,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,1,verified,24,24,1.0,0.08298088334783639,0.0,0.0,0.998444203971521,True,0.07745137065649033,4.6470822393894196,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,2,verified,24,24,1.0,0.0860863096329666,0.0,0.0,0.9998538532064228,True,0.0746755450963974,4.480532705783844,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,3,verified,29,29,1.0,0.0781122674103154,0.0,0.0,0.9996830025685601,True,0.07199934124946594,4.3199604749679565,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,4,verified,21,21,1.0,0.09263160335197283,0.0,0.0,0.9998305960215944,True,0.06941930949687958,4.165158569812775,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,5,verified,25,25,1.0,0.08439050246141348,0.0,0.0,0.9985390531028386,True,0.06693392992019653,4.016035795211792,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,6,verified,29,29,1.0,0.07765157762822898,0.0,0.0,0.9979311442999551,True,0.06453074514865875,3.871844708919525,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,1,7,verified,14,14,1.0,0.07039599546077874,0.0,0.0,0.9836007072381047,True,0.062209587544202805,3.7325752526521683,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,0,weak,12,12,1.0,0.07728222899658896,-13.0,0.0,0.5451522002313883,False,0.08500444889068604,5.100266933441162,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,1,verified,27,27,1.0,0.057731775117518626,0.0,0.0,0.9991579913291078,True,0.08216305822134018,4.929783493280411,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,2,verified,28,28,1.0,0.08142740342882025,0.0,0.0,0.9989903269919496,True,0.07941315323114395,4.764789193868637,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,3,verified,25,25,1.0,0.07385517777702227,0.0,0.0,0.999682459091626,True,0.07675453275442123,4.605271965265274,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,4,verified,23,23,1.0,0.07911842808062053,0.0,0.0,0.9996293748088955,True,0.07417983561754227,4.450790137052536,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,5,verified,26,26,1.0,0.06426614519574902,0.0,0.0,0.999001040363556,True,0.07169057428836823,4.3014344573020935,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,6,verified,31,31,1.0,0.09039951201027698,0.0,0.0,0.9988300733532041,True,0.06927558034658432,4.156534820795059,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,2,7,verified,14,14,1.0,0.06951404812231675,0.0,0.0,0.993060869257163,True,0.06693447381258011,4.0160684287548065,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
synthetic_d000_x+12.88_y-3.85_s1,0.0,12.881859496403079,-3.8544356440887766,1,60.0,3,0,weak,10,10,1.0,0.058345314905691406,-13.0,-5.0,0.768145892869835,False,0.089327372610569,5.35964235663414,False,0,0,0.8225309736866125,loftr+magsac++,,0.07984846830368042,1.0
